	IsDog	Age	HasName	NameLength	NameFreq	MixColor	ColorFreqAsIs	ColorFreqBase	TabbyColor	MixBreed	Domestic	Shorthair	Longhair	Year	Month	Day	Hour	Breed_Chihuahua Shorthair Mix	Breed_Domestic Medium Hair Mix	Breed_Domestic Shorthair Mix	Breed_German Shepherd Mix	Breed_Labrador Retriever Mix	Breed_Pit Bull Mix	Breed_Rare	Sex_Female	Sex_Male	Sex_Unknown	SexStatus_Flawed	SexStatus_Intact	SexStatus_Unknown	Weekday_0	Weekday_1	Weekday_2	Weekday_3	Weekday_4	Weekday_5	Weekday_6
126	1	365.0	1	6	0.00028807123215922483	1	0.020191174544978395	0.46362430444295144	0	1	0	0	0	2016	1	31	14.366666666666667	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1
127	0	90.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	8	24	5.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
128	1	730.0	1	5	5.23765876653136e-05	1	0.0329186853476496	0.46362430444295144	0	1	0	1	0	2015	3	22	15.666666666666666	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
129	1	3285.0	1	12	2.61882938326568e-05	1	0.008406442320282833	0.3118679690595552	0	1	0	0	0	2015	1	25	8.25	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
130	1	1095.0	1	4	0.0023045698572737986	1	0.012334686395181354	0.32316915602873536	0	1	0	0	0	2015	10	22	14.3	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0
131	0	1095.0	1	6	2.61882938326568e-05	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2015	10	26	15.65	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
132	1	365.0	1	5	0.0008904019903103313	1	0.10587927196543145	0.4983720088893483	0	0	0	1	0	2016	1	15	11.05	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
133	1	730.0	1	7	0.00028807123215922483	1	0.025821657718999608	0.27462228883490963	0	1	0	1	0	2015	1	9	12.466666666666667	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
134	1	365.0	1	6	0.0011522849286368993	0	0.009087337959931911	0.1645218529812049	0	0	0	0	0	2015	12	15	14.5	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
135	0	730.0	1	6	0.00013094146916328402	0	0.0031425952599188163	0.002101745137560942	0	1	0	0	0	2014	6	10	12.683333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
136	1	730.0	1	7	2.61882938326568e-05	0	0.02343852298022784	0.1645218529812049	0	1	0	0	0	2015	5	16	12.316666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
137	0	730.0	0	7	0.2858714154772817	1	0.02629304700798743	0.3575206298344445	0	1	1	1	0	2014	6	18	5.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
138	0	90.0	0	7	0.2858714154772817	0	0.02016498625114574	0.015125674022774649	0	1	1	1	0	2015	10	20	6.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
139	1	30.0	1	4	0.0012308498101348698	0	0.02794290951944481	0.022137233621031233	0	0	0	1	0	2014	11	23	15.916666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
140	0	60.0	0	7	0.2858714154772817	1	0.016472436820741128	0.3338157010698227	1	1	1	1	0	2014	8	5	9.333333333333334	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
141	0	300.0	0	7	0.2858714154772817	0	0.008092182794290952	0.015005082088652298	1	1	1	0	0	2014	2	16	15.633333333333333	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
142	0	730.0	1	5	0.00039282440748985203	1	0.03490899567893152	0.46362430444295144	1	1	1	0	0	2016	2	9	13.516666666666667	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
143	0	60.0	1	3	0.0004190127013225088	0	0.01859368862118633	0.013816390166589143	0	1	1	0	0	2015	6	28	12.55	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
144	1	180.0	1	8	7.85648814979704e-05	0	0.0072017808039806204	0.007166606370699605	0	1	0	0	0	2015	11	1	16.183333333333334	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
145	0	60.0	1	4	0.0012308498101348698	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	11	7	16.233333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
146	1	365.0	0	7	0.2858714154772817	0	0.02383134738771769	0.07535273140730787	0	1	0	0	0	2014	9	26	14.15	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
147	1	180.0	1	6	0.0006023307581511064	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2014	10	22	10.616666666666667	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0
148	0	365.0	1	4	0.002828335733926935	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2014	6	1	13.8	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
149	0	21.0	0	7	0.2858714154772817	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2014	9	12	14.633333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
150	0	730.0	1	5	2.61882938326568e-05	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2016	2	19	11.966666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
151	1	330.0	1	7	0.001440356160796124	1	0.02629304700798743	0.3575206298344445	0	1	0	0	0	2015	11	14	10.5	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
152	1	90.0	0	7	0.2858714154772817	0	0.02794290951944481	0.022137233621031233	0	1	0	0	0	2014	3	3	12.966666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
153	1	730.0	1	6	0.0011522849286368993	0	0.02343852298022784	0.1645218529812049	0	0	0	0	1	2014	2	10	8.566666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
154	1	730.0	1	7	0.00013094146916328402	0	0.012308498101348698	0.02406670456698882	0	1	0	0	0	2014	9	27	8.416666666666666	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0
155	1	730.0	1	6	7.85648814979704e-05	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2015	8	15	8.533333333333333	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0
156	0	120.0	1	5	7.85648814979704e-05	0	0.01859368862118633	0.013816390166589143	0	0	1	0	1	2014	7	3	14.75	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
157	1	120.0	0	7	0.2858714154772817	0	0.012308498101348698	0.02406670456698882	0	0	0	1	0	2014	8	11	11.283333333333333	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
158	0	150.0	0	7	0.2858714154772817	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2014	9	15	5.0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
159	0	60.0	1	7	0.0003142595259918816	1	0.0008380254026450176	0.4983720088893483	1	1	1	1	0	2015	12	16	8.466666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
160	1	2555.0	1	4	0.0001047531753306272	1	0.0329186853476496	0.46362430444295144	0	1	0	1	0	2015	7	29	12.683333333333334	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
161	0	1460.0	1	5	0.0010213434594736153	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2016	1	23	13.083333333333334	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
162	0	21.0	0	7	0.2858714154772817	1	5.23765876653136e-05	0.028942064189363792	0	1	1	1	0	2015	9	10	8.583333333333334	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
163	1	180.0	1	6	0.00026188293832656804	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	12	6	14.133333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
164	1	150.0	1	5	0.00044520099515516566	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	8	8	14.966666666666667	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
165	1	2920.0	1	6	0.0012832263978001834	0	0.03490899567893152	0.2991024514617465	0	0	0	0	0	2016	1	13	8.716666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
166	0	60.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	7	19	14.433333333333334	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
167	0	30.0	1	5	0.0012570381039675265	1	0.008799266727772686	0.3575206298344445	1	1	1	1	0	2015	7	6	15.083333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
168	1	150.0	0	7	0.2858714154772817	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2016	2	15	15.5	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
169	0	30.0	1	6	7.85648814979704e-05	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	5	31	9.966666666666667	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
170	0	120.0	0	7	0.2858714154772817	0	0.01613198900091659	0.058418178372697985	1	1	1	1	0	2014	10	23	5.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
171	1	365.0	1	5	2.61882938326568e-05	1	0.014586879664789838	0.3744551828690544	0	1	0	1	0	2015	8	1	8.9	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
172	1	730.0	1	6	0.00039282440748985203	1	0.016341495351577844	0.3637914104088067	0	0	0	0	0	2014	8	10	12.416666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
173	0	4015.0	1	6	0.0001571297629959408	0	0.02016498625114574	0.015125674022774649	0	1	1	1	0	2013	11	4	11.833333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
174	1	60.0	0	7	0.2858714154772817	0	0.02794290951944481	0.022137233621031233	0	0	0	0	0	2015	6	25	6.516666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
175	0	60.0	1	4	7.85648814979704e-05	1	0.02474793767186068	0.4983720088893483	0	1	1	1	0	2015	8	31	21.0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
176	0	60.0	1	7	2.61882938326568e-05	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	10	29	15.733333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
177	1	30.0	1	6	0.0001047531753306272	1	0.001466544454628781	0.3637914104088067	0	0	0	0	0	2015	4	20	11.683333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
178	1	2555.0	1	7	2.61882938326568e-05	1	0.014586879664789838	0.3744551828690544	0	0	0	1	0	2015	5	25	8.433333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
179	0	4.0	0	7	0.2858714154772817	1	0.0033782899044127275	0.31410753355039883	1	1	1	1	0	2014	5	21	9.783333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
180	1	1460.0	1	4	0.0016498625114573786	1	0.0019379337436166034	0.30864644167657246	0	0	0	0	0	2015	11	9	10.4	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
181	1	730.0	1	7	0.00023569464449391123	1	0.029173759329579677	0.3744551828690544	0	1	0	0	0	2015	12	21	21.0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
182	1	365.0	1	7	0.00028807123215922483	1	0.02474793767186068	0.4983720088893483	0	1	0	0	0	2015	11	14	10.433333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
183	1	730.0	1	5	0.0001047531753306272	1	0.017310462223386145	0.46362430444295144	0	1	0	0	0	2015	12	9	14.083333333333334	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0
184	0	28.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	0	0	2014	9	3	14.85	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
185	0	365.0	1	7	0.0001571297629959408	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2015	11	13	8.883333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
186	1	730.0	1	4	0.002828335733926935	1	0.00039282440748985203	0.07838475717952693	0	0	0	0	0	2015	5	12	14.65	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
187	0	300.0	0	7	0.2858714154772817	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2013	10	3	8.45	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
188	1	1460.0	1	4	0.0001571297629959408	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2015	3	7	9.833333333333334	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
189	0	120.0	1	6	0.0005499541704857929	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2014	7	16	13.8	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
190	1	2190.0	1	6	0.00026188293832656804	1	0.014586879664789838	0.3744551828690544	0	0	0	0	0	2015	5	13	8.85	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
191	1	270.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	5	15	14.783333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
192	1	1095.0	1	9	2.61882938326568e-05	0	0.012308498101348698	0.02406670456698882	0	0	0	0	0	2015	9	19	11.55	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
193	0	240.0	1	7	0.00034044781982453846	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2014	11	23	9.716666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
194	1	300.0	1	5	0.0008118371088123609	1	2.61882938326568e-05	0.22333626199459058	0	0	0	0	0	2014	5	1	12.2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
195	0	365.0	0	7	0.2858714154772817	1	0.0001571297629959408	0.31410753355039883	1	1	1	1	0	2015	8	31	21.0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
196	1	365.0	1	6	0.00026188293832656804	0	0.0030902186722535025	0.058418178372697985	0	1	0	0	0	2015	10	27	13.733333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
197	1	365.0	1	6	2.61882938326568e-05	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	7	3	15.833333333333334	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
198	1	90.0	1	6	0.0004975775828204793	0	0.0072017808039806204	0.007166606370699605	0	1	0	0	0	2014	7	24	11.033333333333333	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
199	1	2190.0	1	7	0.0014927327484614377	1	0.0024093230326044258	0.08811824900511654	0	1	0	1	0	2013	11	19	14.5	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
200	0	365.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	0	1	2014	1	21	11.333333333333334	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0
201	1	730.0	1	6	2.61882938326568e-05	1	0.029173759329579677	0.3744551828690544	0	1	0	0	0	2014	4	10	6.216666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
202	1	1825.0	0	7	0.2858714154772817	1	0.029173759329579677	0.3744551828690544	0	1	0	0	1	2013	11	30	14.8	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
203	0	4380.0	0	7	0.2858714154772817	1	0.016472436820741128	0.3338157010698227	1	1	1	0	1	2015	5	10	14.266666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
204	1	730.0	1	8	0.00026188293832656804	0	0.007254157391645934	0.007907385394594036	0	1	0	0	0	2014	4	8	8.833333333333334	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
205	1	2190.0	1	5	0.002906900615424905	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2014	10	18	14.8	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
206	0	90.0	1	7	2.61882938326568e-05	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	6	27	15.4	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
207	1	240.0	1	6	0.0005499541704857929	0	0.02794290951944481	0.022137233621031233	0	1	0	0	0	2014	2	1	7.216666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
208	0	365.0	1	5	0.0008118371088123609	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2013	12	27	11.816666666666666	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
209	0	5475.0	1	4	0.0003142595259918816	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	10	31	12.3	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
210	1	21.0	0	7	0.2858714154772817	1	0.008406442320282833	0.3118679690595552	0	1	0	0	0	2014	10	22	13.766666666666667	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0
211	1	150.0	1	4	5.23765876653136e-05	1	0.020191174544978395	0.46362430444295144	0	0	0	0	0	2014	11	13	13.116666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
212	1	730.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2014	5	14	15.25	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
213	1	730.0	1	5	0.0051067172973680765	1	0.017310462223386145	0.46362430444295144	0	1	0	0	0	2014	12	30	6.633333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
214	1	730.0	1	4	0.0002095063506612544	1	0.0010737200471389288	0.46362430444295144	0	1	0	0	0	2015	11	27	11.1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0
215	1	730.0	0	7	0.2858714154772817	1	0.029173759329579677	0.3744551828690544	0	1	0	0	0	2016	1	11	11.383333333333333	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
216	0	21.0	0	7	0.2858714154772817	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2014	9	12	14.633333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
217	1	365.0	1	4	0.0010737200471389288	1	2.61882938326568e-05	0.46362430444295144	0	1	0	0	0	2015	5	28	10.233333333333333	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0
218	0	730.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2015	3	21	6.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
219	0	28.0	1	7	0.0011260966348042424	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2013	10	30	11.233333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
220	1	1460.0	1	5	0.00023569464449391123	1	0.020191174544978395	0.46362430444295144	0	1	0	1	0	2014	4	8	11.483333333333333	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
221	0	21.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	6	24	15.25	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
222	0	60.0	1	5	0.0001047531753306272	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	5	27	4.35	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
223	1	365.0	1	4	0.0019379337436166034	1	0.02474793767186068	0.4983720088893483	0	1	0	0	0	2016	2	2	12.966666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
224	1	60.0	1	3	7.85648814979704e-05	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2014	5	30	12.9	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
225	1	365.0	1	4	0.00018331805682859762	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2013	11	4	13.85	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
226	1	1095.0	0	7	0.2858714154772817	0	0.006782768102658112	0.007580064430547659	0	1	0	0	0	2014	7	15	13.433333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
227	1	3285.0	1	8	0.0008380254026450176	0	0.08550477936362445	0.19926955742760177	0	0	0	0	0	2014	1	20	14.666666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
228	0	730.0	1	5	0.00013094146916328402	1	0.02474793767186068	0.4983720088893483	0	1	1	1	0	2015	9	7	12.083333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
229	1	1825.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2013	12	2	10.166666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
230	1	730.0	1	5	5.23765876653136e-05	1	0.10587927196543145	0.4983720088893483	0	1	0	1	0	2015	11	29	15.183333333333334	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
231	1	730.0	1	4	2.61882938326568e-05	0	0.02343852298022784	0.1645218529812049	0	0	0	0	0	2015	5	1	8.066666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0
232	1	2555.0	1	4	0.0012570381039675265	1	0.012910828859499804	0.3637914104088067	0	0	0	0	0	2015	11	3	13.666666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
233	0	365.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2014	7	28	5.0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
234	0	2190.0	1	7	2.61882938326568e-05	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2015	11	21	12.35	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
235	0	60.0	1	5	0.002906900615424905	1	0.016472436820741128	0.3338157010698227	1	1	1	1	0	2014	7	12	16.066666666666666	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
236	1	365.0	1	5	2.61882938326568e-05	1	0.006651826633494828	0.27462228883490963	0	1	0	1	0	2015	5	10	15.633333333333333	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
237	0	60.0	0	7	0.2858714154772817	1	0.016472436820741128	0.3338157010698227	1	1	1	1	0	2013	11	14	13.233333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
238	1	2190.0	1	5	0.0038758674872332068	0	0.009087337959931911	0.1645218529812049	0	1	0	0	0	2014	11	8	11.683333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
239	0	60.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2015	5	26	13.033333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
240	1	730.0	1	4	0.0006285190519837632	1	0.012910828859499804	0.3637914104088067	0	1	0	1	0	2015	6	24	12.416666666666666	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
241	0	2555.0	1	6	2.61882938326568e-05	0	0.0031425952599188163	0.002101745137560942	0	1	0	0	0	2014	8	19	14.416666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
242	0	90.0	1	7	2.61882938326568e-05	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2015	12	6	9.683333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
243	1	1095.0	1	5	0.0009951551656409586	0	0.012308498101348698	0.02406670456698882	0	1	0	0	0	2015	11	19	15.75	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
244	0	730.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	4	22	11.583333333333334	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
245	1	2555.0	0	7	0.2858714154772817	1	0.0004190127013225088	0.2998604579048013	0	0	0	0	0	2013	12	1	13.966666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
246	0	30.0	0	7	0.2858714154772817	1	0.00065470734581642	0.3575206298344445	1	1	1	1	0	2015	5	24	14.416666666666666	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
247	1	730.0	1	4	0.0006023307581511064	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2013	11	9	15.35	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0
248	1	150.0	1	7	2.61882938326568e-05	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	8	4	21.0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0
249	1	1460.0	1	5	0.00018331805682859762	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2015	6	2	8.933333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
250	1	730.0	1	7	0.0014927327484614377	0	0.006782768102658112	0.007580064430547659	0	1	0	0	0	2014	3	6	13.216666666666667	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
251	1	2555.0	1	12	2.61882938326568e-05	0	0.02794290951944481	0.022137233621031233	0	1	0	0	0	2016	2	6	21.0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
252	1	365.0	1	5	0.002906900615424905	0	0.02343852298022784	0.1645218529812049	0	0	0	0	0	2014	7	6	8.766666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
253	0	30.0	0	7	0.2858714154772817	1	0.016472436820741128	0.3338157010698227	1	1	1	1	0	2013	12	11	8.816666666666666	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
254	1	30.0	1	6	7.85648814979704e-05	1	0.016341495351577844	0.3637914104088067	0	0	0	0	0	2015	1	31	10.55	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
